square_feet,num_rooms,age,distance_to_city(km),price
1854.8627279056743,2,1,8.646244779023121,261040.94655085643
2133.6961570359513,5,53,7.086452478394888,339220.6447292524
2160.8489030980068,2,71,27.86328141398112,130780.54125730673
1665.9547731784755,5,30,21.110945414363975,215742.4447354415
2496.0211747682615,3,7,20.474241734688412,312314.2495841279
1912.5201216522958,6,42,14.551561920225048,285812.320377218
1622.1274202535776,7,47,11.924220519511804,260772.39443276843
2268.254921785202,6,1,17.115044639880526,394175.5406245431
1550.7660091044813,2,21,4.496424133228346,219312.70119704396
2014.0905786845642,3,4,14.186664271410125,284311.12154724
1995.4405016778983,4,6,14.205663429498946,300384.91248821514
2542.947782915789,6,19,16.611758875383693,431628.77549312246
2237.3491164399766,7,91,19.405882816648866,305379.12513058016
1987.486520627428,3,76,28.762232613575502,154125.4301917959
2408.8831496001435,3,1,19.91290468566095,289210.2165511907
2695.103774508657,2,31,26.628029406648935,266997.5713910031
2278.905153175931,7,89,17.132811982605748,330944.0873799392
2005.1763099216903,3,2,19.180908596197202,239453.28719883453
1344.0818838249202,3,40,3.0252716401775186,208166.195335285
1467.4431684623137,4,41,4.864647963648052,213488.00536589103
1847.3876478226662,2,76,17.810442620728647,132757.78896156856
1695.2438989203583,2,84,12.475673228782847,181523.93175142357
1906.514348507277,7,44,24.165505076099553,275535.0397271216
2028.3249624485536,3,86,16.752158371351104,214150.75706641926
2264.8463771783654,4,70,26.586440129588798,232469.58553208638
1964.7506109704543,5,16,29.197618675406446,229938.73102394587
2243.250821913101,6,91,5.281420368523065,325248.58728627185
2032.2372074050602,2,46,12.45000479801317,228543.75193234335
1012.2667168230644,4,93,20.284449731902892,33581.22977621025
1530.3323030906229,7,68,9.859173906610142,287779.69731710106
1927.9562221391923,4,23,8.74393779392336,275746.61573067144
1395.1526285794462,3,70,24.59841825823626,65207.574023359746
2299.964364998102,6,33,29.430975602703544,266580.50941009
2765.375416171849,2,49,23.440296606176958,309737.29334530217
2609.380925848658,5,41,16.18662206131929,406549.7937574842
1893.278564534896,3,32,13.832825726414127,249003.38324469168
2745.363068424976,2,26,16.649783895380583,350375.85748371517
2074.3337286010556,7,77,14.42235136344434,303864.72093377536
1831.4570144409804,2,58,15.583753646784373,187549.36371784768
1693.29866822953,4,18,6.900138465347603,296957.21115484403
1848.7651567559358,6,75,27.2085165299705,194785.0011212743
1805.9115907293856,5,2,22.881515044174776,264455.84995409986
2085.2081111877437,6,70,20.74834525810338,274547.7776575222
2080.286990524932,4,98,28.547824158259722,115738.36576233986
2001.5230100767071,5,24,9.247435625472303,330031.45198705903
2218.469084873175,5,14,3.3536229159148125,408106.42899309244
2595.323137393171,3,82,24.958021150304617,250831.32846783835
2474.7770677206618,5,59,29.95409194582839,259028.37519327825
1257.5510157750482,2,82,17.77454070258578,60974.97884927137
723.0394325490226,6,22,2.705472249467774,178530.42554139916
2467.159955619637,7,10,23.633573164493296,346409.23280652444
1316.5606507922894,7,58,3.1387224165294048,283453.22756230953
1887.6172990536581,6,84,16.660405601519155,213153.1347840629
1414.9434869703202,3,33,9.048441752105285,190790.23702274633
1099.0097812099903,5,6,27.535776637179467,106189.99133756108
2270.731364102394,4,43,14.088605184525065,338906.86429025535
2379.5775801513237,2,90,27.05543710587805,170066.557203134
1711.7447996366402,3,63,9.673351472382459,199185.83332594245
704.4788539275451,5,22,12.233514930819187,137461.57080955547
1726.8777758737588,7,57,28.466456459165336,242828.86743740086
2195.9020027012734,4,19,6.838119077017425,364308.4955612657
1260.5442156129357,5,26,17.77653339788321,166650.57611988758
2091.6799598895777,3,59,12.26679952824323,267349.8759693143
1992.3450754135022,4,7,23.450839666993094,223143.98160542853
2289.6457498005443,4,66,4.749594763969364,334627.4738515228
2059.7901842070764,4,1,13.679234101135386,359451.5102245127
1513.4655295592222,4,21,21.26904617851263,182829.5464750356
2598.285750832246,5,69,12.803470815178635,358881.06167209666
1920.735213486515,4,35,2.697420438985924,320035.91063519777
1986.347730245034,5,23,21.44825557872497,259801.3560346063
1533.366020463402,4,11,15.592751502864509,227330.95900248518
1778.358874404245,4,80,1.3279519137229157,275619.53182522824
1557.5986429865495,3,21,18.76702096162282,172168.29059005284
1913.5269700382885,5,82,27.676549653334806,116831.26247305286
2855.8542400711717,7,72,4.2197524981389805,484591.72362555587
1314.0494285343218,5,75,18.1294658152659,174122.60673422087
1193.2193010616293,6,95,22.13139757111628,85800.67914254041
2735.585163746804,7,94,3.052436434068858,411652.3247365442
1895.338161424067,3,80,1.6558482867614028,269569.74247445265
1665.4636306700418,5,22,14.46168013270347,290387.78922066896
2519.952343698038,3,73,23.94441392979655,255858.25330002766
1697.192230131568,7,62,5.660862892880521,338768.52113866276
2913.004856773468,3,29,25.262480894232763,357511.69495737064
2338.9629356696346,3,18,20.04074040728429,306777.75802757754
1756.0442959271486,2,25,10.633025345866084,214881.50400489965
3078.654106632752,5,89,15.958948156281036,398711.51302857196
1697.1425384983309,3,10,29.001674412075413,158973.58958001703
2371.0476860046533,2,19,7.276672148337825,338999.0777476759
2149.646290203246,2,55,15.486526534577166,224937.00829857972
2650.8706446993992,4,44,19.110110127121,342592.31541847595
2780.7555983634265,4,67,5.002423558794321,379174.32227780786
2016.0020745328834,7,46,2.26214057007598,401323.9763151841
1623.2910648269083,5,75,1.3903386350126672,243987.06069336899
2229.9860714695583,4,88,10.41609284140047,269412.02201333723
1661.142315123947,7,57,3.1444715400610956,323060.18742898986
3006.6936237633117,5,9,24.309328623692323,401911.93207812496
2068.267665541369,7,21,29.922266287690633,240299.55714664707
1817.3392243439457,2,70,2.777810830299457,221050.89594614442
2092.340152932454,2,23,13.549062002069748,234483.76307784542
1326.4368552351516,5,65,1.7462315664946684,239480.58910620885
1514.1929807446743,7,95,4.885735831960634,224630.19650105544
2600.2069539722124,7,84,10.364754266409548,423910.3830379674
1671.5528605143022,4,60,12.417248178671846,208530.83039908155
1476.5445086590303,4,6,28.253705446430565,155396.6329585863
2268.326376263643,5,71,12.47926745394998,267239.99259890325
2592.8520773314985,6,37,15.392052112664663,397864.80361341196
2359.4766553325335,4,20,8.121917679942126,371708.3115627043
2498.023842902908,3,7,1.0036290239406893,396703.65061722335
1621.6024557152696,4,88,27.08069924526092,101582.23890692198
1289.0946666290781,6,27,3.3697279540528395,261557.10000794905
2750.6668259777434,7,91,28.963216390050643,312448.18558850116
1838.6600805789321,2,53,4.7944790189075475,239344.252236183
1874.5834917724762,2,30,18.54147594176277,189051.05979389354
2664.097070924529,7,99,29.98290704784247,295629.15793844435
2278.11500470033,2,88,5.0154732860206,266908.7746279272
2227.9438860408036,4,40,13.294349463254903,317175.2049575775
3082.501172450542,2,36,23.63228640017282,337640.25198727736
1678.2408848099285,6,37,1.9335143456490798,303770.1659345647
2463.9200640406184,6,50,21.00369978306129,320392.1401220235
2028.5065624485424,4,75,3.330826798833185,321474.98575015104
2134.2961394316285,7,36,7.859084125923565,403968.33080926136
2764.234213206266,3,30,5.642208712307452,440691.6710713848
2253.9178781448118,4,61,27.31275651776115,246178.1782963204
2269.1480395248163,2,17,6.233244786668744,322879.6208519147
2536.253668654901,4,89,2.1725887699395585,366491.34515670664
1817.5236352285574,6,5,18.0411446749851,298939.60196631734
1580.3951663304967,4,8,11.03924683688136,267053.8112769961
1477.5954029894833,4,10,12.765480398599626,222028.543550805
1016.8217053119992,3,94,4.4528196010138625,98118.64093355063
3028.103564970161,6,1,22.69880025156264,461166.9630401047
1448.3958171391585,5,28,18.44505583966202,207679.3413708776
1889.373188207114,5,50,11.56229429770012,288708.85116399854
1861.5933500555398,6,68,5.975673369130943,303234.0563094802
2153.7033489045502,5,22,18.210100435946252,312484.8158372674
2407.8686062696484,2,99,23.579321105713944,188801.6458268516
2430.236744179873,5,6,10.059521232148652,441168.9338786985
1708.4612807155308,2,55,1.7499511226193158,197919.4806678944
1916.4391431067943,6,76,7.215975557836536,275992.40045248024
2141.28997524415,5,61,20.789536747892047,269719.4044760811
1875.6544369082264,5,73,29.683794946250757,165324.87878176203
2803.672788009996,7,99,1.387910942854519,459866.3544902443
2245.487475819126,2,79,9.878453301830922,261780.7648379814
2367.438893024909,2,14,2.798605243016327,371402.66560112993
2331.4406343337064,4,52,10.174129345127932,315659.79885543184
2586.7369287426627,3,42,12.771515950695216,354729.1423600885
2090.5107793518537,5,82,27.705000666441396,193469.35683055263
1351.5840260220766,7,84,3.3362631827443834,233104.74441179849
2199.8439758763207,3,34,23.53688753890733,252099.37117846968
1674.3215531040855,7,78,12.470497485825938,263816.4227021232
1735.6916591251215,3,13,24.526622640340904,189015.96549907955
2293.182009377547,5,92,15.888663374443018,306876.3676143081
2619.141535716818,7,68,2.1391791264588926,480711.86942063394
2010.6357883680307,2,48,28.439970656730324,171432.658852629
2154.416506299482,4,17,3.3992878396011332,420493.3482030916
2851.107472317619,7,50,18.332821573478927,423072.74494029395
2120.376589744284,6,0,26.452365125071957,296498.65624996094
3300.8415570901975,5,26,3.3133241347556224,569766.8748758186
2282.754822815772,5,63,17.062908264064372,289045.99614215834
1119.6186204220912,6,59,24.904406390209115,104659.31542522457
2376.670810552266,3,90,29.603416550728078,158765.13951419343
2190.579192441389,4,88,22.005494623606616,222692.59490243776
2644.876377041373,3,40,9.071696888435516,341952.82720327616
2336.590675634979,6,20,21.287539565516873,342122.13909447513
1930.772008008113,6,13,21.467236309921542,288972.5049012941
1387.850881855317,4,19,21.299014351033904,153961.7836747314
1895.4883713569873,6,91,25.773552675700067,149311.19715181773
1574.73977289535,6,84,3.534021813065237,219248.23499348728
1709.7382750976385,7,86,4.144175517047568,274816.41554597195
2294.2892022103047,4,10,19.577896602541184,327034.9038940811
2834.952252175703,5,65,28.662551786847448,322708.5761209571
2197.3357649114905,3,83,14.509320528658131,233725.05491681013
1402.0584689824077,5,23,28.85631834714458,125335.40889128871
2222.3013341100705,5,88,28.204472525968466,211145.48191189038
2598.3157433228257,7,36,27.184382408795265,321844.8638936691
1695.1085478403088,3,85,27.385678271058474,44406.90117331435
1932.9914166635413,5,23,27.051245006511596,226831.05644267309
2007.3440973645986,4,14,24.776792122636284,232296.62638956777
1607.55084345888,3,11,21.15438979955458,204624.10347400833
2324.1402169219296,2,94,1.707837179185639,289241.5221978179
1939.5259256961092,7,63,4.835354172525522,376766.82419178577
2209.766221953514,5,30,4.8927295814125475,366036.9840120552
1556.25391109895,6,52,1.6826682441081062,302760.1912747452
1781.270849838295,3,93,4.384351284285463,207223.32846600434
2361.1906789138857,2,83,27.672646573446084,200449.76345247516
1813.5834239541166,6,71,20.250324320412794,215704.8830485719
2863.4819256167025,2,43,10.05011753056725,393359.8367925844
1800.1819071926989,5,29,24.007440354863718,199437.70501410303
2112.342362875943,6,34,15.162715121690677,318733.5259602971
2466.295415936545,5,20,5.121684070560421,422655.02379913034
1290.8171335334841,6,62,26.650560355568288,143638.1190514372
1119.5955940096121,3,91,10.821196440857703,38889.618076992534
1237.1718427149526,4,16,21.26691768536693,136588.29905149262
2631.292051713591,4,11,9.427230654488614,409228.0519560495
1724.0709270537766,2,17,15.5020662695402,162560.83726247787
3279.099642834126,7,91,24.67132863438205,408227.5880382724
1717.8762006713057,6,59,5.546543046306663,260135.3722453366
2092.2756515985184,5,66,29.340290461939073,154526.62586933456
2771.054976283938,7,14,3.0362617629610598,521230.68105787877
3003.0464440795613,3,15,16.486258382474617,407102.77228348394
3030.751788318199,3,21,27.564740061206493,350889.9962825108
2604.1831152965715,3,94,28.425122661593235,219559.01890448655
2512.031262905731,4,62,7.731159923513504,338560.9533540182
2296.2634746005915,5,30,5.17556445522945,424378.81918285985
2389.180538083319,3,0,22.007687009218838,307672.7655037736
1724.4071418357332,3,74,2.217233480010876,259303.51313653527
1590.9005582888465,2,5,15.071930101879113,164677.44840415713
1998.312771294524,6,86,24.094301577002277,196584.81480732973
1914.9076887375359,6,8,17.247387010988184,326725.51435657404
1773.3859753363624,6,51,6.452384707446146,298214.68724966503
2348.193723728358,7,79,15.124284684628932,316144.04738864966
2477.652604285255,2,61,27.716966777017895,175290.45878481716
2044.2034431459238,4,57,18.899176363284028,249798.70810027575
2738.765040527631,7,18,21.923228199501576,436230.66018061375
1429.1554429332475,2,12,10.751652510212933,193481.46771730704
1903.1702703601409,3,31,6.4660294798609135,272227.26933899825
1641.5888396985974,5,99,8.413624667088506,182908.402066751
1066.73169146347,7,8,16.462150219048553,208639.3718263437
1958.6596570786503,7,48,9.126384454710408,313860.65421533753
1939.1262458083581,3,36,16.716978835356933,216252.36108317724
2756.7248716210656,3,30,21.52596589390913,361103.91290160513
2315.4058422773887,5,30,22.297480408938743,268806.7590342862
1487.9065878353977,6,58,5.775863250171709,269857.2284624584
2927.046283167094,7,54,22.762494616182032,441128.3884231372
2610.5168477626767,2,18,20.507956048178414,327362.9413111625
2291.048851734308,4,62,1.3481488676924935,362880.8409902134
1886.7579505750841,3,1,2.7072930776027744,319205.77027482627
1520.2803816382602,3,44,19.74123555395103,132418.11838730366
1813.8966119644735,4,95,12.12741308734758,151484.80903666673
2544.374309852093,2,42,5.237015987694311,354211.20014468866
2942.2931529673046,3,97,2.2875002159193643,384861.662890917
2771.6217641360945,4,0,5.622551879500495,453669.8170492736
1755.575289106863,3,84,28.76790496532688,95095.14796181477
1440.1912833554943,6,60,22.09940360555812,166779.06407962664
2070.443123455602,6,2,16.30345720709452,334338.0365355266
1115.780317218574,3,90,28.30467450158316,28105.290744406047
2161.5838570923906,3,43,18.954202692766515,261078.62068227452
1926.1987068506658,6,6,22.04371046013935,310636.8248943687
1766.9817490658788,3,32,9.19690273667029,244996.6930037422
1202.6484663666024,2,8,18.08047346408668,132219.6172797798
2256.800053284858,2,29,5.160840084637368,305801.7155575706
1733.6495801690444,5,17,12.730011210735487,292722.55177668534
1415.041582144856,2,55,1.9639694246116934,183348.33805239515
563.8688933591754,7,89,7.282214539897734,78729.59060410113
1986.242547474682,7,83,3.171190253257566,338625.0974305299
2886.125798334872,7,30,12.24558576570971,475849.86031668447
2830.629607273935,3,71,25.448019774516215,332815.7287629275
1771.451871706864,3,62,11.96008908400654,212625.2203055951
1698.8939698191098,4,86,25.117549153844656,154840.69905260758
2234.387128037512,7,49,20.038451064787733,348591.5560088626
1500.8072804058543,7,88,15.776353952294006,198994.93429535814
2150.895949909733,2,0,7.869859104578586,314410.7129049662
2383.040139192345,6,81,27.742526692480418,222938.8557924432
2613.4666119421536,6,18,2.5718234564189646,463742.00349593343
1949.9229617600236,5,63,20.978477513265645,237851.1258527596
1898.1631249115171,4,52,19.015956891471696,211602.076576955
1561.0087066217195,6,5,13.790204145439278,287716.6917808304
1586.5598229800698,5,16,7.969307703485555,241531.93190263602
1886.7605540492366,2,45,13.490182168512739,219633.46924676927
2183.682753408089,4,71,26.310409041049198,226929.9989499531
2456.792313116625,4,72,25.266217197393672,214672.59518440027
1598.4105246598276,7,54,28.300056249333846,191692.57557944086
2746.344284479761,3,90,9.926002992132192,359192.3207834724
1864.4381994787157,7,99,12.226020592697314,293137.3599451101
1989.316352825782,2,5,1.5430584271360366,315612.17937102786
1626.3941604260883,7,69,28.34554984688024,188829.98172174272
787.8798698635292,4,67,10.552312662700796,107016.21356613368
2442.022698180525,7,85,12.720750824456804,365727.2784204023
2368.4219485462168,5,39,27.326333731974444,305333.17540199653
1859.3362214408933,7,90,16.271354474837583,246826.42777518005
2033.495358612436,6,65,17.419061710908863,280815.27811273694
2257.9696088520495,2,8,6.110752306376588,327709.4952666805
1218.7270715567288,2,10,15.46114060374098,132211.35456132924
1735.4736613268526,4,19,27.62804942635445,191855.1254647829
2397.1323398109134,7,42,17.202824555129855,357623.3416950724
1372.8552884153753,4,57,8.398374574552983,182464.69292672625
2146.7789660833146,4,77,1.9042450599081224,330713.0932318927
1321.7090976882973,5,25,10.75275143016797,260543.7581659268
2233.2149912167633,3,37,17.60513650786928,228967.7963101966
1982.1792588512583,4,93,2.2357853627540734,312679.49536039075
1192.4340920472453,3,35,18.68398474144353,105247.75481141376
2582.3696772285857,3,98,16.179000986425272,287758.4440327092
1632.7042116009754,2,54,23.719628605830557,135529.34271082832
1594.8737814928095,6,5,1.8377569958868931,376332.2177232979
2100.2845986154716,6,2,23.644572999743385,300260.587499008
2574.3186747143577,7,64,16.105434326985097,377115.20340987213
1492.0890905108015,5,63,11.745350650611632,201014.68834450401
2030.8399249239858,5,57,28.9961063144059,195496.7803166215
2214.4082501652865,6,57,5.643466869845538,393319.1226723481
2346.552803631572,7,17,16.698428453642087,389954.22425629606
2088.2207776386126,6,22,10.308462734181875,327319.84967871517
1816.4860804583388,7,95,16.29710498506474,223327.11069715186
1586.20488967564,7,28,17.01598812483195,233282.7922932487
2043.0719415231874,7,22,3.5939992043205278,401924.01947300864
1463.9304940071966,7,35,20.172919260632142,237175.9712892775
539.3247582526963,2,69,19.399963381651343,-58190.636616426054
2218.279902078834,2,80,23.314550964399455,168108.57119713625
2451.9674205430974,6,81,3.629096316115959,383154.32565412094
818.5337822290808,7,94,9.620497860206946,123492.4279100323
1495.1346476450312,4,5,19.853207392114935,210325.81575889053
2309.5771305025987,7,33,4.965193951552646,444755.70837633393
3028.7477348558496,4,43,20.650348112864826,433170.75932278374
2010.396853837704,2,43,2.711774613792267,287470.5736266957
1635.998529385433,7,26,10.713015035829205,320550.56530826323
1908.55177944758,3,99,25.554622547643053,87758.51922535626
2687.4382095740925,6,51,23.454447421053644,347259.83461953496
1677.0179104377323,7,41,19.69806074158555,246654.0449884906
1600.4039966748733,5,24,26.24329408212793,164497.83131084926
1758.6282389089838,4,73,21.568816780993814,152230.29730402777
1523.3356958706438,7,38,16.061878051113286,248041.26977191758
2061.335157997398,3,38,29.411807511187813,174047.96866037443
2812.3392292347803,4,11,21.150826313890267,437133.4365725289
2161.5396365580145,3,10,18.43964812757709,292278.2116773713
1873.823248936856,6,2,12.857246267653375,374807.7107794483
1854.094365542228,6,21,27.16996245879246,271117.36611405195
1218.4045956516716,6,3,9.575563772544792,239097.94781601906
2441.5548885735793,2,7,1.2673682321161777,393647.60147385224
1961.081401493599,3,13,6.7054751505384385,298938.34204985615
1909.7600432046872,7,83,4.176007266328416,319347.51496333437
3596.5537839224307,5,87,10.25081945101909,481700.2969494945
2149.376454182843,5,13,24.950481646295195,275823.35331254604
1624.1044749524078,6,91,19.894360875585214,180334.2444955999
1786.8212018972283,5,15,5.900437087777663,330183.43598454
2574.222854598377,4,31,23.875829911677815,320822.35193569283
2056.635205268882,3,63,15.622376116882679,226189.90370824773
1280.8610108413168,3,75,15.868724099430612,115000.37963378326
2459.6144672876017,3,15,11.501253248445325,351295.04332934285
1665.9279572305031,4,51,26.07387457983868,176350.86748061434
2936.6488881087726,7,18,10.231491811817987,474387.92301687464
2540.0240328573245,2,68,3.730053059420971,347489.56011100893
1776.3390521706244,4,11,9.779140825186408,296322.5759446088
2640.5081808675563,3,92,21.745252841768686,241858.63177625902
2033.9277552637016,3,4,20.069874717296535,253635.16916596703
2426.3868375611096,3,41,6.452497453053757,359991.35715107835
2242.366408647237,7,16,4.241744674043319,457464.9428698439
1576.8216725045631,5,71,20.165106993650642,129708.45254080908
1678.225083841269,2,93,20.614928233992455,108224.04275931319
2514.9804087905804,4,9,11.61833947910655,381002.34021190315
1832.6123339467294,3,83,25.441240122343313,147191.4449662639
1798.1757683790017,6,15,29.36795091019759,191101.10642953878
1522.4387103253234,2,15,6.963711480032466,267453.2284510603
2211.7995327967305,6,41,17.73499275547482,304372.1674818535
3031.262459621573,2,2,1.1550435411142357,515513.3749734583
1466.2335428728636,3,22,21.678577484762336,148158.4516124612
2012.109728336379,2,85,13.014181293336216,175372.21803977314
2706.110277707715,2,27,6.60480758019178,391194.78386282653
1960.1793043771424,3,44,22.81443573116691,216537.2258998642
2226.185898124867,7,99,24.50881512912634,221329.7130582031
1468.80323592656,6,67,4.223828534102181,266233.1197042132
2214.153548603824,7,23,2.188877093302986,437935.07685091696
1906.4278674977256,6,18,10.688274808404401,346063.68773396354
2492.8649978399317,5,74,19.15372350707003,304380.6392874192
2593.6930257823756,6,39,24.009166288470357,338570.74564991146
3294.781821009307,6,45,16.835812402283274,462775.7461125421
2289.816586606788,2,39,17.84171451290244,268716.8176674465
2162.8981582910833,5,61,24.195888430833843,255800.72143346997
2097.192150788668,3,17,16.336457852344022,289141.97831039625
1823.4168535946558,3,11,18.723480216562717,237447.05334519627
2169.2419217308457,4,13,15.970302859320219,331428.7513998152
1852.2992949304853,5,81,26.533288767663418,192299.83599664856
2084.2304881348073,2,60,7.8299819389675775,215956.30657725286
2658.79876780398,4,11,8.655813951674771,377704.7965348414
1496.7287173601794,4,26,4.710882386452947,289313.84286935505
2569.939280564523,3,5,24.76453579333823,289847.28282628354
2658.5575336699326,6,87,12.941541426308364,345351.05718315573
1940.9657365044607,2,32,11.08892428555607,237947.95281039024
939.0725504957027,5,79,29.45911279552753,-18514.11297754429
1696.089006452784,4,49,27.877297626753776,138395.12888799596
2648.4972732805545,2,11,29.18764278161808,261374.2702015395
1988.5659688505589,3,94,5.126670906002093,233984.72340363322
1500.3488838525445,4,56,26.846302581296822,120417.64576953962
1747.6125393858913,4,52,10.532578382236093,230608.22448811194
2420.3100132522763,7,12,1.3670463361440128,476330.32459917845
2273.3667841006895,3,71,12.347651743508994,273426.67483339144
1880.533950415153,7,2,15.76669424100373,362132.4573162533
1816.5877940926562,3,63,4.138392283454755,280855.494635058
1804.120925478089,3,83,16.592650889353433,160284.11929490187
1538.7949077507487,7,57,24.76444394112521,226494.79949545098
2807.687844734721,2,3,11.951877574336626,415927.9255337499
1838.83976539433,2,44,11.226699389494764,191052.29878221216
2608.579260412748,2,65,10.825502186689645,286935.21301619057
2760.6580259612256,6,35,27.769738930627067,348704.2522289951
2499.15544907398,4,22,2.413984864915774,449695.4727037126
1784.1898436409758,2,18,13.907208117795705,210065.08964585714
2201.8650451683047,6,39,8.673384170341789,330065.69943341136
1987.902196804542,4,71,26.920403736237333,168005.62666174042
1548.149069634936,2,15,3.7855156439303137,198683.3428743807
2162.1796408608016,3,57,12.931840233731913,241568.03202172325
1410.4801044200988,5,17,12.797668408901485,218843.1054926557
2593.839694230782,2,35,26.763438108863657,263252.14180879283
1767.6913513508034,5,23,7.249309906188114,326390.3997038175
2100.57982793642,2,0,19.701966898746722,270459.85856416466
2141.643935773071,3,0,4.897777679745883,333171.20599828154
1870.5475131479614,5,63,28.665295708335737,166821.40318720244
2293.3469007376375,6,61,18.19743381889629,313542.37779021554
1762.5481716887377,3,35,19.161445179299438,188330.85736788347
2435.648648728622,5,74,13.579428648153693,318064.2495511589
1327.0101598766257,5,17,10.926198667323346,192965.66415179175
2063.189789773206,7,15,7.167616455351413,375585.70316643105
2969.4644995291424,7,16,18.515644861135506,468782.65364090836
1499.8343376972125,3,23,28.682290615098903,56699.184080184066
1661.1275147375743,3,97,11.433937668679688,167812.3252674348
2256.9539248294577,3,67,26.611549771199574,171031.7578741994
2089.790890969799,4,98,5.314513072570241,282632.83094792144
2175.31504963678,6,78,28.14765460557222,239537.3045070741
2244.593565073832,2,1,11.16410223304422,308994.662733606
2317.360734280885,7,94,12.012089136207024,353554.6309751284
2554.8499209781116,5,72,14.422425453995519,353979.30777523783
2204.9093284642563,7,9,21.829083828481856,346411.7507105364
1879.3711726907288,2,52,21.869949576982023,152120.73571486524
2336.2868506013656,3,88,14.908068956870292,269847.3385191405
2949.940967447608,7,50,16.17143408010414,456274.25150477374
1933.6831268087133,6,68,1.870304145450094,353594.89166141936
1512.7353476646792,6,13,9.824604345191444,237007.7989366899
2553.5403346434864,4,65,11.034495152687674,344828.2763734738
1939.8094180232008,7,81,17.20309079304702,232407.77699885756
913.6652269929818,3,92,17.19069325376783,18580.54763037287
2423.710838575211,5,52,21.58709413410832,317897.5592826577
1732.3359070230385,4,83,21.793791590324346,182664.23101681608
1954.7333588479196,3,63,7.821111002150407,232341.1142476922
2165.9901652845074,4,71,23.335427382039917,206707.29177643685
2095.249839889533,7,48,1.5685034733421794,396534.3004752084
2354.7259085695196,2,89,21.768694653594896,175874.79098821568
1782.2568147150782,7,61,3.95977200206327,346110.85677273053
2256.552899088041,3,36,22.15979804421535,250282.05373481693
1870.2266612080414,5,48,16.286424626483726,253541.01651630853
2369.4052404437516,5,67,13.680380519809672,332412.3460029976
2307.6837420065267,3,32,21.029325303081443,267571.7044580636
1532.2806489777024,4,21,2.0547541786697487,262217.5438897893
2542.991058087516,6,69,7.480639444591771,393785.05672419927
1732.018277442976,3,32,18.876764131561966,176295.29376836878
2404.0288991405723,7,27,25.569246792293722,347917.71869194694
2183.6436567006704,5,87,12.052121471408391,300224.6955640945
2919.0918383975613,2,3,8.504082706373156,408843.79638232174
1888.267008814074,5,65,16.043356637880834,207375.84810386508
1825.3416019409012,6,76,19.0471423192184,223550.5274134367
1990.2901970561336,5,48,13.182987910766647,269272.5976697087
1848.4101085828622,6,10,26.424609797132895,255773.3727900042
2399.970950971025,3,34,16.17972255694039,311505.1002731458
1191.844695781706,5,38,2.038884039546965,187708.55959095032
1473.158790426823,4,9,7.468564686479521,268427.98368479667
1466.0985392104035,7,73,14.068763896616622,193177.59133937245
2475.153795986788,4,71,21.234040051491068,273655.91012926906
2855.3066862909627,7,68,7.3728150699850765,450244.2808849504
1947.7753907312642,5,22,29.311465751805212,212569.8395549777
1915.5891384049946,5,33,10.23818948745442,337026.58211583685
2035.0260815565907,7,31,16.441925998957064,338429.63265461655
2580.9391513040955,2,15,1.550025157200194,422484.51496868517
1536.323432904713,5,67,26.661830921493326,133158.1874122952
2119.1844913673926,2,53,23.87620495223032,197896.92043705634
2487.5988148912147,2,27,6.668282124572188,361145.9788536903
2250.5470849699227,7,59,28.063864045955444,283351.86540944775
2094.7908082993717,2,77,10.159353150124735,248564.97367757565
2500.5230462835707,2,75,21.073402363023394,237841.554204304
648.3838535003815,3,59,24.750313222481395,20208.98335700434
2338.9376597654536,4,84,22.486519375878245,253618.68354167556
1672.962158436288,2,79,27.609900736865395,51104.0061263224
1084.6835515717717,4,43,26.063968049880547,65851.69830670336
2255.6012997624903,2,1,29.84373390865669,236063.07741090344
2686.829272581479,4,22,6.295730964708221,430435.6727779215
1931.275742686154,5,92,9.838092235574301,262238.36860449496
2476.4372736014693,5,45,19.45055015551727,345153.1743593115
2806.1391289943226,4,72,22.258368390855928,290437.28767888946
2657.457226792024,2,53,16.50354658211557,328722.40200255567
2819.9822646856965,3,70,3.1439225817118324,387341.3774845744
2371.063745535946,4,92,25.40626157721108,204710.1638270414
2037.7168194507965,6,80,28.86535632461689,189348.29344042426
1199.0170940514158,3,8,12.759988470965448,184224.1498726968
1876.9687559350257,6,69,7.519561969266535,289606.14958096546
1578.376702341904,4,43,1.5600988939005385,252684.97799502878
3085.471358748907,2,83,7.881672046713973,371933.1604298954
1912.0570937838318,6,73,21.297644470314246,191426.50853768596
2061.6024033922426,4,72,27.436092242509183,163216.62401726074
2275.742688020234,3,11,3.7118789265212087,347010.337597367
2021.801223186227,2,96,17.044516427695967,156664.21472953638
2847.5255202153767,6,31,21.17040620684314,423560.66240356263
1688.675319132774,4,33,9.015043812081789,266303.5968281717
2097.3037276186215,2,82,17.527014135938757,210095.4984140311
1628.764707150976,2,32,21.742204354167413,164283.20064774176
1339.988744389647,5,63,25.293858050925927,100957.08710544984
1694.1154545473573,2,47,14.122495673779445,176886.2678282806
1981.481601475794,4,15,22.68785934864986,248131.82159369142
1785.34888774137,3,49,9.751706180455642,187022.74860448958
1653.789510063072,7,22,7.1783556563926005,305831.45748930285
1296.841268164083,5,25,6.432098636629355,234019.96349844345
1958.4472136856525,4,53,11.40730922294606,260272.60723530143
1247.6398129844988,4,43,2.040510771876622,224189.91917239505
2380.027981844801,4,36,9.206763292292242,364243.21340597596
